"","Sample.ID","Site","Transect","Species","Average.Diameter.cm","LifeStage"
"1974",2772,"S11","T6","P. verrucosa",100,">14cm"
"1975",2773,"S11","T6","P. grandis",7.39866666666667,">5cm-14cm"
"1976",2774,"S11","T6","P. tuahiniensis",8.62233333333333,">5cm-14cm"
"1977",2775,"S11","T6","P. tuahiniensis",20.616,">14cm"
"1978",2777,"S11","T6","P. meandrina",4.05533333333333,">2cm-5cm"
"1979",2778,"S11","T6","P. meandrina",1.323,"0-2cm"
"1980",2779,"S11","T6","P. grandis",3.57066666666667,">2cm-5cm"
"1981",2780,"S11","T6","P. meandrina",1.62733333333333,"0-2cm"
"1982",2781,"S11","T6","P. grandis",10.239,">5cm-14cm"
"1983",2782,"S11","T6","P. tuahiniensis",2.87933333333333,">2cm-5cm"
"1984",2783,"S11","T6","P. verrucosa",100,">14cm"
"1985",2784,"S11","T6","P. verrucosa",10.986,">5cm-14cm"
"1986",2785,"S11","T6","P. verrucosa",18.328,">14cm"
"1987",2786,"S11","T6","P. meandrina",16.8586666666667,">14cm"
"1988",2787,"S11","T6","P. grandis",1.10266666666667,"0-2cm"
"1989",2788,"S11","T6","P. verrucosa",15.0833333333333,">14cm"
"1990",2789,"S11","T6","P. meandrina",16.6083333333333,">14cm"
"1991",2790,"S11","T6","P. verrucosa",15.927,">14cm"
"1992",2792,"S11","T5","P. meandrina",21.0783333333333,">14cm"
"1993",2793,"S11","T5","P. meandrina",1.221,"0-2cm"
"1994",2794,"S11","T5","P. tuahiniensis",3.552,">2cm-5cm"
"1995",2795,"S11","T5","P. meandrina",1.82,"0-2cm"
"1996",2796,"S11","T5","P. verrucosa",5.963,">5cm-14cm"
"1997",2797,"S11","T5","P. verrucosa",100,">14cm"
"1998",2798,"S11","T5","P. grandis",1.08533333333333,"0-2cm"
"1999",2799,"S11","T5","P. meandrina",1.63766666666667,"0-2cm"
"2000",2800,"S11","T5","P. meandrina",11.442,">5cm-14cm"
"2001",2801,"S11","T5","P. verrucosa",22.02,">14cm"
"2002",2802,"S11","T5","P. grandis",17.95,">14cm"
"2003",2803,"S11","T5","P. meandrina",24.7663333333333,">14cm"
"2004",2804,"S11","T5","P. grandis",16.5936666666667,">14cm"
"2005",2805,"S11","T5","P. meandrina",2.32833333333333,">2cm-5cm"
"2006",2806,"S11","T5","P. tuahiniensis",1.45366666666667,"0-2cm"
"2007",2807,"S11","T5","P. verrucosa",10.9983333333333,">5cm-14cm"
"2008",2808,"S11","T5","P. acuta",1.92333333333333,"0-2cm"
"2009",2810,"S11","T5","P. meandrina",2.65333333333333,">2cm-5cm"
"2010",2811,"S11","T5","P. acuta",0.882666666666667,"0-2cm"
"2011",2812,"S11","T5","P. meandrina",1.358,"0-2cm"
"2012",2813,"S11","T5","P. meandrina",11.034,">5cm-14cm"
"2013",2814,"S11","T5","P. tuahiniensis",5.72566666666667,">5cm-14cm"
"2014",2815,"S11","T5","P. grandis",15.5386666666667,">14cm"
"2015",2816,"S11","T5","P. grandis",10.7556666666667,">5cm-14cm"
"2016",2817,"S11","T5","P. grandis",1.50666666666667,"0-2cm"
"2017",2819,"S11","T5","P. meandrina",1.374,"0-2cm"
"2018",2820,"S11","T5","P. meandrina",0.590333333333333,"0-2cm"
"2019",2821,"S11","T5","P. meandrina",0.662,"0-2cm"
"2020",2822,"S9","T1","P. effusa",7.53833333333333,">5cm-14cm"
"2021",2823,"S9","T1","P. meandrina",3.17233333333333,">2cm-5cm"
"2022",2824,"S9","T1","P. effusa",3.57033333333333,">2cm-5cm"
"2023",2827,"S9","T1","P. meandrina",11.8123333333333,">5cm-14cm"
"2024",2828,"S9","T1","P. verrucosa",7.44033333333333,">5cm-14cm"
"2025",2829,"S9","T1","P. meandrina",0.708333333333333,"0-2cm"
"2026",2830,"S9","T1","P. meandrina",1.129,"0-2cm"
"2027",2831,"S9","T2","P. meandrina",2.136,">2cm-5cm"
"2028",2832,"S9","T2","P. meandrina",11.3423333333333,">5cm-14cm"
"2029",2833,"S9","T2","P. meandrina",1.60566666666667,"0-2cm"
"2030",2834,"S9","T2","P. meandrina",1.893,"0-2cm"
"2031",2836,"S9","T1","P. effusa",4.41833333333333,">2cm-5cm"
"2032",2837,"S9","T1","P. meandrina",0.758666666666667,"0-2cm"
"2033",2838,"S9","T1","P. meandrina",1.624,"0-2cm"
"2034",2839,"S9","T1","P. meandrina",0.862,"0-2cm"
"2035",2840,"S9","T1","P. meandrina",1.53466666666667,"0-2cm"
"2036",2841,"S9","T1","P. meandrina",15.609,">14cm"
"2037",2842,"S9","T1","P. meandrina",1.448,"0-2cm"
"2038",2843,"S9","T1","P. effusa",2.73166666666667,">2cm-5cm"
"2039",2844,"S9","T1","P. meandrina",1.13733333333333,"0-2cm"
"2040",2845,"S9","T1","P. meandrina",1.76133333333333,"0-2cm"
"2041",2846,"S9","T1","P. meandrina",2.936,">2cm-5cm"
"2042",2847,"S9","T1","P. effusa",2.07866666666667,">2cm-5cm"
"2043",2848,"S9","T1","P. meandrina",2.945,">2cm-5cm"
"2044",2849,"S9","T1","P. meandrina",0.761666666666667,"0-2cm"
"2045",2850,"S9","T1","P. grandis",8.593,">5cm-14cm"
"2046",2851,"S9","T1","P. meandrina",0.516333333333333,"0-2cm"
"2047",2852,"S9","T1","P. meandrina",1.75133333333333,"0-2cm"
"2048",2853,"S9","T1","P. meandrina",1.06866666666667,"0-2cm"
"2049",2854,"S9","T1","P. meandrina",6.768,">5cm-14cm"
"2050",2855,"S9","T1","P. meandrina",0.767666666666667,"0-2cm"
"2051",2855,"S9","T1","P. meandrina",0.746666666666667,"0-2cm"
"2052",2855,"S9","T2","P. meandrina",0.767666666666667,"0-2cm"
"2053",2855,"S9","T2","P. meandrina",0.746666666666667,"0-2cm"
"2054",2856,"S9","T1","P. meandrina",1.96866666666667,"0-2cm"
"2055",2857,"S9","T1","P. meandrina",1.32233333333333,"0-2cm"
"2056",2858,"S9","T1","P. grandis",1.383,"0-2cm"
"2057",2859,"S9","T1","P. tuahiniensis",3.19233333333333,">2cm-5cm"
"2058",2861,"S9","T1","P. meandrina",2.04833333333333,">2cm-5cm"
"2059",2862,"S9","T1","P. meandrina",2.04833333333333,">2cm-5cm"
"2060",2863,"S9","T1","P. meandrina",2.095,">2cm-5cm"
"2061",2864,"S9","T1","P. meandrina",1.02,"0-2cm"
"2062",2865,"S9","T1","P. effusa",2.30966666666667,">2cm-5cm"
"2063",2866,"S9","T1","P. grandis",2.108,">2cm-5cm"
"2064",2867,"S9","T1","P. grandis",1.06933333333333,"0-2cm"
"2065",2868,"S9","T1","P. meandrina",1.03233333333333,"0-2cm"
"2066",2869,"S9","T1","P. meandrina",1.60766666666667,"0-2cm"
"2067",2870,"S9","T1","P. grandis",0.977666666666667,"0-2cm"
"2068",2871,"S9","T1","P. meandrina",7.037,">5cm-14cm"
"2069",2872,"S9","T1","P. effusa",4.76133333333333,">2cm-5cm"
"2070",2873,"S9","T1","P. meandrina",2.24233333333333,">2cm-5cm"
"2071",2875,"S9","T1","P. meandrina",6.651,">5cm-14cm"
"2072",2876,"S9","T1","P. verrucosa",8.88733333333333,">5cm-14cm"
"2073",2877,"S9","T1","P. effusa",2.11866666666667,">2cm-5cm"
"2074",2879,"S9","T1","P. acuta",1.61666666666667,"0-2cm"
"2075",2880,"S9","T1","P. acuta",1.46266666666667,"0-2cm"
"2076",2881,"S9","T1","P. meandrina",1.592,"0-2cm"
"2077",2882,"S9","T1","P. tuahiniensis",3.22366666666667,">2cm-5cm"
"2078",2883,"S9","T1","P. meandrina",1.83566666666667,"0-2cm"
"2079",2884,"S9","T1","P. meandrina",4.24366666666667,">2cm-5cm"
"2080",2885,"S9","T1","P. meandrina",1.109,"0-2cm"
"2081",2886,"S9","T1","P. meandrina",6.694,">5cm-14cm"
"2082",2887,"S9","T1","P. meandrina",1.194,"0-2cm"
"2083",2888,"S9","T1","P. effusa",2.911,">2cm-5cm"
"2084",2889,"S9","T1","P. meandrina",2.14666666666667,">2cm-5cm"
"2085",2890,"S9","T1","P. meandrina",1.29033333333333,"0-2cm"
"2086",2891,"S9","T1","P. meandrina",2.16966666666667,">2cm-5cm"
"2087",2892,"S9","T1","P. meandrina",1.563,"0-2cm"
"2088",2893,"S9","T1","P. tuahiniensis",5.63633333333333,">5cm-14cm"
"2089",2894,"S9","T1","P. grandis",1.61666666666667,"0-2cm"
"2090",2896,"S9","T1","P. meandrina",1.084,"0-2cm"
"2091",2897,"S9","T1","P. tuahiniensis",10.4176666666667,">5cm-14cm"
"2092",2898,"S9","T1","P. meandrina",1.76433333333333,"0-2cm"
"2093",2899,"S9","T1","P. tuahiniensis",1.21633333333333,"0-2cm"
"2094",2900,"S9","T1","P. tuahiniensis",1.09833333333333,"0-2cm"
"2095",2901,"S9","T1","P. tuahiniensis",4.417,">2cm-5cm"
"2096",2902,"S9","T1","P. tuahiniensis",3.484,">2cm-5cm"
"2097",2904,"S9","T1","P. meandrina",0.985333333333333,"0-2cm"
"2098",2905,"S9","T1","P. tuahiniensis",10.0753333333333,">5cm-14cm"
"2099",2907,"S9","T1","P. meandrina",4.61633333333333,">2cm-5cm"
"2100",2908,"S9","T1","P. tuahiniensis",150,">14cm"
"2101",2909,"S9","T1","P. grandis",1.16766666666667,"0-2cm"
"2102",2910,"S9","T1","P. meandrina",3.013,">2cm-5cm"
"2103",2911,"S18","T2","P. tuahiniensis",4.932,">2cm-5cm"
"2104",2912,"S12","T3","P. meandrina",1.274,"0-2cm"
"2105",2915,"S12","T3","P. tuahiniensis",41.0463333333333,">14cm"
"2106",2916,"S12","T3","P. acuta",4.17833333333333,">2cm-5cm"
"2107",2917,"S12","T3","P. meandrina",11.9973333333333,">5cm-14cm"
"2108",2918,"S12","T3","P. meandrina",1.79,"0-2cm"
"2109",2919,"S12","T3","P. meandrina",2.63766666666667,">2cm-5cm"
"2110",2920,"S12","T3","P. meandrina",2.16533333333333,">2cm-5cm"
"2111",2921,"S12","T3","P. meandrina",1.23366666666667,"0-2cm"
"2112",2922,"S18","T2","P. acuta",1.64333333333333,"0-2cm"
"2113",2923,"S18","T2","P. effusa",1.43466666666667,"0-2cm"
"2114",2924,"S12","T3","P. meandrina",0.581666666666667,"0-2cm"
"2115",2925,"S12","T3","P. grandis",5.06366666666667,">5cm-14cm"
"2116",2926,"S12","T3","P. meandrina",10.388,">5cm-14cm"
"2117",2927,"S18","T2","P. effusa",2.90833333333333,">2cm-5cm"
"2118",2928,"S18","T2","P. acuta",14.509,">14cm"
"2119",2929,"S18","T2","P. meandrina",13.0076666666667,">5cm-14cm"
"2120",2930,"S18","T2","P. meandrina",7.792,">5cm-14cm"
"2121",2931,"S18","T2","P. meandrina",8.073,">5cm-14cm"
"2122",2932,"S18","T2","P. meandrina",1.157,"0-2cm"
"2123",2933,"S18","T2","P. meandrina",3.08633333333333,">2cm-5cm"
"2124",2934,"S18","T2","P. meandrina",0.976666666666667,"0-2cm"
"2125",2935,"S18","T2","P. verrucosa",21.447,">14cm"
"2126",2936,"S9","T1","P. grandis",4.95133333333333,">2cm-5cm"
"2127",2937,"S18","T2","P. meandrina",1.913,"0-2cm"
"2128",2938,"S18","T2","P. meandrina",100,">14cm"
"2129",2939,"S18","T2","P. grandis",10.5266666666667,">5cm-14cm"
"2130",2940,"S18","T2","P. effusa",2.14366666666667,">2cm-5cm"
"2131",2941,"S18","T2","P. grandis",100,">14cm"
"2132",2942,"S18","T2","P. verrucosa",3.657,">2cm-5cm"
"2133",2943,"S18","T2","P. meandrina",2.50933333333333,">2cm-5cm"
"2134",2945,"S18","T2","P. effusa",3.32766666666667,">2cm-5cm"
"2135",2946,"S18","T2","P. meandrina",11.4503333333333,">5cm-14cm"
"2136",2947,"S18","T2","P. grandis",14.6953333333333,">14cm"
"2137",2948,"S18","T2","P. verrucosa",13.865,">5cm-14cm"
"2138",2949,"S18","T2","P. tuahiniensis",100,">14cm"
"2139",2950,"S18","T2","P. meandrina",8.93233333333333,">5cm-14cm"
"2140",2952,"S18","T2","P. meandrina",1.481,"0-2cm"
"2141",2953,"S18","T2","P. meandrina",13.105,">5cm-14cm"
"2142",2954,"S18","T2","P. verrucosa",8.63066666666667,">5cm-14cm"
"2143",2955,"S18","T2","P. meandrina",17.2443333333333,">14cm"
"2144",2956,"S9","T2","P. effusa",1.30066666666667,"0-2cm"
"2145",2956,"S9","T2","P. effusa",3.11366666666667,">2cm-5cm"
"2146",2957,"S9","T2","P. meandrina",3.21,">2cm-5cm"
"2147",2958,"S9","T2","P. meandrina",1.59666666666667,"0-2cm"
"2148",2959,"S9","T2","P. meandrina",1.75533333333333,"0-2cm"
"2149",2960,"S9","T2","P. meandrina",4.1,">2cm-5cm"
"2150",2960,"S9","T2","P. meandrina",1.96333333333333,"0-2cm"
"2151",2961,"S9","T2","P. effusa",2.633,">2cm-5cm"
"2152",2962,"S9","T2","P. meandrina",1.48533333333333,"0-2cm"
"2153",2967,"S9","T2","P. meandrina",2.48633333333333,">2cm-5cm"
"2154",2969,"S6","T1","P. meandrina",2.74466666666667,">2cm-5cm"
"2155",2971,"S9","T3","P. grandis",8.06233333333333,">5cm-14cm"
"2156",2972,"S9","T2","P. tuahiniensis",100,">14cm"
"2157",2974,"S9","T3","P. meandrina",2.57033333333333,">2cm-5cm"
"2158",2978,"S9","T3","P. meandrina",1.14266666666667,"0-2cm"
"2159",2980,"S9","T3","P. effusa",4.35666666666667,">2cm-5cm"
"2160",2981,"S9","T3","P. meandrina",2.287,">2cm-5cm"
"2161",2982,"S9","T3","P. meandrina",1.195,"0-2cm"
"2162",2983,"S9","T3","P. meandrina",7.69833333333333,">5cm-14cm"
"2163",2985,"S9","T3","P. meandrina",1.27166666666667,"0-2cm"
"2164",2987,"S9","T3","P. tuahiniensis",1.47966666666667,"0-2cm"
"2165",2988,"S9","T3","P. meandrina",1.88666666666667,"0-2cm"
"2166",2990,"S18","T2","P. acuta",2.52366666666667,">2cm-5cm"
"2167",2991,"S9","T2","P. acuta",2.276,">2cm-5cm"
"2168",2992,"S9","T2","P. meandrina",3.036,">2cm-5cm"
"2169",2993,"S9","T2","P. grandis",2.45433333333333,">2cm-5cm"
"2170",2994,"S9","T2","P. tuahiniensis",1.20633333333333,"0-2cm"
"2171",2995,"S9","T2","P. meandrina",2.376,">2cm-5cm"
"2172",2996,"S9","T2","P. meandrina",1.76566666666667,"0-2cm"
"2173",2997,"S9","T2","P. meandrina",1.34466666666667,"0-2cm"
"2174",2998,"S9","T2","P. meandrina",1.163,"0-2cm"
"2175",2999,"S9","T2","P. tuahiniensis",5.462,">5cm-14cm"
"2176",3002,"S6","T1","P. meandrina",0.629666666666667,"0-2cm"
"2177",3003,"S6","T1","P. meandrina",100,">14cm"
"2178",3011,"S6","T1","P. meandrina",2.60133333333333,">2cm-5cm"
"2179",3016,"S9","T3","P. meandrina",0.978666666666667,"0-2cm"
"2180",3033,"S6","T1","P. meandrina",0.779333333333333,"0-2cm"
"2181",3036,"S6","T1","P. tuahiniensis",1.53766666666667,"0-2cm"
"2182",3049,"S6","T1","P. meandrina",0.861333333333333,"0-2cm"
"2183",3050,"S6","T1","P. meandrina",0.827,"0-2cm"
"2184",3054,"S6","T1","P. meandrina",3.10633333333333,">2cm-5cm"
"2185",3058,"S6","T1","P. meandrina",0.628333333333333,"0-2cm"
"2186",3059,"S6","T1","P. meandrina",1.10966666666667,"0-2cm"
"2187",3060,"S6","T1","P. grandis",1.28466666666667,"0-2cm"
"2188",3063,"S6","T1","P. meandrina",1.595,"0-2cm"
"2189",3068,"S6","T1","P. grandis",3.691,">2cm-5cm"
"2190",3076,"S6","T2","P. meandrina",2.185,">2cm-5cm"
"2191",3077,"S6","T2","P. meandrina",0.794666666666667,"0-2cm"
"2192",3078,"S6","T2","P. meandrina",0.633333333333333,"0-2cm"
"2193",3080,"S6","T2","P. meandrina",1.01933333333333,"0-2cm"
"2194",3081,"S6","T2","P. grandis",1.28266666666667,"0-2cm"
"2195",3082,"S6","T2","P. meandrina",0.518666666666667,"0-2cm"
"2196",3083,"S6","T2","P. meandrina",1.35166666666667,"0-2cm"
"2197",3084,"S6","T2","P. meandrina",0.403333333333333,"0-2cm"
"2198",3085,"S6","T2","P. meandrina",4.82766666666667,">2cm-5cm"
"2199",3086,"S6","T2","P. grandis",1.41433333333333,"0-2cm"
"2200",3088,"S6","T2","P. grandis",0.52,"0-2cm"
"2201",3089,"S6","T2","P. tuahiniensis",20.9343333333333,">14cm"
"2202",3094,"S6","T2","P. verrucosa",1.755,"0-2cm"
"2203",3096,"S6","T2","P. meandrina",1.273,"0-2cm"
"2204",3097,"S6","T2","P. tuahiniensis",3.03633333333333,">2cm-5cm"
"2205",3098,"S6","T2","P. tuahiniensis",1.94766666666667,"0-2cm"
"2206",3099,"S6","T2","P. meandrina",0.845666666666667,"0-2cm"
"2207",3100,"S6","T2","P. grandis",1.71866666666667,"0-2cm"
"2208",3101,"S6","T2","P. grandis",1.04333333333333,"0-2cm"
"2209",3102,"S6","T2","P. grandis",1.74466666666667,"0-2cm"
"2210",3103,"S6","T2","P. meandrina",2.057,">2cm-5cm"
"2211",3104,"S6","T2","P. meandrina",0.733666666666667,"0-2cm"
"2212",3105,"S6","T2","P. meandrina",2.408,">2cm-5cm"
"2213",3106,"S6","T2","P. meandrina",100,">14cm"
"2214",3107,"S6","T2","P. meandrina",0.902333333333333,"0-2cm"
"2215",3108,"S6","T2","P. acuta",0.996333333333333,"0-2cm"
"2216",3109,"S6","T2","P. meandrina",1.86033333333333,"0-2cm"
"2217",3110,"S6","T2","P. meandrina",1.47566666666667,"0-2cm"
"2218",3112,"S6","T2","P. verrucosa",2.35566666666667,">2cm-5cm"
"2219",3113,"S6","T2","P. grandis",2.226,">2cm-5cm"
"2220",3114,"S6","T2","P. meandrina",2.035,">2cm-5cm"
"2221",3115,"S6","T2","P. meandrina",1.345,"0-2cm"
"2222",3116,"S6","T2","P. meandrina",0.371333333333333,"0-2cm"
"2223",3117,"S6","T2","P. verrucosa",0.887,"0-2cm"
"2224",3117,"S6","T2","P. verrucosa",0.536333333333333,"0-2cm"
"2225",3118,"S6","T2","P. meandrina",1.28066666666667,"0-2cm"
"2226",3119,"S6","T2","P. meandrina",0.671,"0-2cm"
"2227",3121,"S6","T2","P. grandis",0.743333333333333,"0-2cm"
"2228",3123,"S6","T2","P. meandrina",1.61366666666667,"0-2cm"
"2229",3124,"S6","T2","P. grandis",1.51866666666667,"0-2cm"
"2230",3125,"S6","T2","P. meandrina",2.05966666666667,">2cm-5cm"
"2231",3126,"S6","T2","P. meandrina",1.03833333333333,"0-2cm"
"2232",3127,"S6","T2","P. meandrina",3.125,">2cm-5cm"
"2233",3130,"S6","T2","P. meandrina",0.977666666666667,"0-2cm"
"2234",3132,"S6","T2","P. tuahiniensis",1.81433333333333,"0-2cm"
"2235",3133,"S6","T2","P. meandrina",1.14133333333333,"0-2cm"
"2236",3134,"S6","T2","P. meandrina",0.828333333333333,"0-2cm"
"2237",3135,"S6","T2","P. meandrina",1.176,"0-2cm"
"2238",3136,"S6","T2","P. meandrina",0.919,"0-2cm"
"2239",3137,"S6","T2","P. meandrina",1.22433333333333,"0-2cm"
"2240",3138,"S6","T2","P. meandrina",0.976666666666667,"0-2cm"
"2241",3141,"S6","T2","P. verrucosa",1.903,"0-2cm"
"2242",3144,"S6","T2","P. meandrina",0.952666666666667,"0-2cm"
"2243",3147,"S6","T2","P. grandis",6.881,">5cm-14cm"
"2244",3150,"S6","T3","P. meandrina",16.2506666666667,">14cm"
"2245",3151,"S6","T3","P. grandis",2.22466666666667,">2cm-5cm"
"2246",3152,"S6","T3","P. effusa",2.917,">2cm-5cm"
"2247",3153,"S6","T3","P. meandrina",1.756,"0-2cm"
"2248",3155,"S6","T3","P. meandrina",1.077,"0-2cm"
"2249",3156,"S6","T3","P. meandrina",100,">14cm"
"2250",3157,"S6","T3","P. meandrina",7.57633333333333,">5cm-14cm"
"2251",3158,"S6","T3","P. effusa",6.588,">5cm-14cm"
"2252",3159,"S6","T3","P. meandrina",1.51433333333333,"0-2cm"
"2253",3160,"S6","T3","P. meandrina",1,"0-2cm"
"2254",3161,"S6","T3","P. verrucosa",1.08666666666667,"0-2cm"
"2255",3162,"S6","T3","P. meandrina",1.45933333333333,"0-2cm"
"2256",3163,"S6","T3","P. meandrina",1.173,"0-2cm"
"2257",3165,"S6","T3","P. meandrina",1.93466666666667,"0-2cm"
"2258",3166,"S6","T3","P. grandis",4.831,">2cm-5cm"
"2259",3167,"S6","T2","P. grandis",2.42066666666667,">2cm-5cm"
"2260",3168,"S6","T3","P. meandrina",0.846,"0-2cm"
"2261",3169,"S6","T3","P. meandrina",10.577,">5cm-14cm"
"2262",3170,"S6","T3","P. effusa",1.244,"0-2cm"
"2263",3172,"S6","T3","P. meandrina",0.396666666666667,"0-2cm"
"2264",3173,"S6","T3","P. verrucosa",100,">14cm"
"2265",3174,"S6","T3","P. meandrina",1.477,"0-2cm"
"2266",3175,"S6","T3","P. grandis",1.414,"0-2cm"
"2267",3176,"S6","T3","P. tuahiniensis",4.52966666666667,">2cm-5cm"
"2268",3178,"S6","T3","P. grandis",1.50033333333333,"0-2cm"
"2269",3180,"S6","T3","P. verrucosa",100,">14cm"
"2270",3181,"S6","T3","P. meandrina",0.789666666666667,"0-2cm"
"2271",3182,"S6","T3","P. effusa",100,">14cm"
"2272",3183,"S6","T3","P. effusa",1.00733333333333,"0-2cm"
"2273",3184,"S6","T3","P. meandrina",1.85333333333333,"0-2cm"
"2274",3185,"S6","T3","P. grandis",1.21666666666667,"0-2cm"
"2275",3185,"S6","T3","P. grandis",1.21666666666667,"0-2cm"
"2276",3186,"S6","T3","P. meandrina",1.56,"0-2cm"
"2277",3187,"S6","T3","P. meandrina",3.758,">2cm-5cm"
"2278",3188,"S6","T3","P. meandrina",1.43,"0-2cm"
"2279",3189,"S6","T3","P. meandrina",0.777,"0-2cm"
"2280",3190,"S6","T3","P. verrucosa",100,">14cm"
"2281",3191,"S6","T3","P. meandrina",2.079,">2cm-5cm"
"2282",3192,"S6","T3","P. meandrina",0.917333333333333,"0-2cm"
"2283",3193,"S6","T3","P. meandrina",5.037,">5cm-14cm"
"2284",3195,"S6","T3","P. meandrina",4.15066666666667,">2cm-5cm"
"2285",3196,"S6","T3","P. meandrina",4.25366666666667,">2cm-5cm"
"2286",3197,"S6","T3","P. verrucosa",100,">14cm"
"2287",3198,"S6","T3","P. meandrina",0.751333333333333,"0-2cm"
"2288",3200,"S6","T3","P. tuahiniensis",0.782,"0-2cm"
"2289",3201,"S6","T3","P. meandrina",1.97733333333333,"0-2cm"
"2290",3202,"S6","T3","P. tuahiniensis",8.058,">5cm-14cm"
"2291",3203,"S6","T3","P. tuahiniensis",0.448333333333333,"0-2cm"
"2292",3204,"S6","T3","P. meandrina",0.785,"0-2cm"
"2293",3205,"S6","T3","P. tuahiniensis",1.097,"0-2cm"
"2294",3206,"S6","T3","P. grandis",1.23933333333333,"0-2cm"
"2295",3207,"S6","T3","P. meandrina",1.17633333333333,"0-2cm"
"2296",3208,"S6","T3","P. meandrina",0.501,"0-2cm"
"2297",3209,"S6","T3","P. meandrina",1.635,"0-2cm"
"2298",3210,"S6","T3","P. meandrina",5.44433333333333,">5cm-14cm"
"2299",3211,"S6","T3","P. meandrina",100,">14cm"
"2300",3213,"S6","T3","P. meandrina",1.697,"0-2cm"
"2301",3214,"S6","T3","P. meandrina",1.162,"0-2cm"
"2302",3215,"S6","T3","P. meandrina",6.096,">5cm-14cm"
"2303",3216,"S6","T3","P. meandrina",0.628,"0-2cm"
"2304",3217,"S6","T3","P. verrucosa",2.357,">2cm-5cm"
"2305",3218,"S6","T3","P. meandrina",21.1843333333333,">14cm"
"2306",3219,"S6","T3","P. verrucosa",14.699,">14cm"
"2307",3220,"S6","T3","P. effusa",1.194,"0-2cm"
"2308",3221,"S6","T3","P. meandrina",0.884,"0-2cm"
"2309",3222,"S6","T3","P. tuahiniensis",100,">14cm"
"2310",3224,"S6","T3","P. meandrina",8.212,">5cm-14cm"
"2311",3224,"S6","T3","P. meandrina",5.86666666666667,">5cm-14cm"
"2312",3224,"S6","T3","P. meandrina",2.599,">2cm-5cm"
"2313",3224,"S6","T3","P. meandrina",8.212,">5cm-14cm"
"2314",3224,"S6","T3","P. meandrina",5.86666666666667,">5cm-14cm"
"2315",3224,"S6","T3","P. meandrina",2.599,">2cm-5cm"
"2316",3224,"S6","T3","P. meandrina",8.212,">5cm-14cm"
"2317",3224,"S6","T3","P. meandrina",5.86666666666667,">5cm-14cm"
"2318",3224,"S6","T3","P. meandrina",2.599,">2cm-5cm"
"2319",3224,"S6","T3","P. meandrina",8.212,">5cm-14cm"
"2320",3224,"S6","T3","P. meandrina",5.86666666666667,">5cm-14cm"
"2321",3224,"S6","T3","P. meandrina",2.599,">2cm-5cm"
"2322",3225,"S18","T3","P. meandrina",1.378,"0-2cm"
"2323",3225,"S18","T3","P. meandrina",1.27233333333333,"0-2cm"
"2324",3225,"S6","T3","P. meandrina",1.378,"0-2cm"
"2325",3225,"S6","T3","P. meandrina",1.27233333333333,"0-2cm"
"2326",3226,"S18","T3","P. meandrina",1.21733333333333,"0-2cm"
"2327",3226,"S6","T3","P. meandrina",1.21733333333333,"0-2cm"
"2328",3227,"S18","T3","P. meandrina",1.49466666666667,"0-2cm"
"2329",3227,"S6","T3","P. meandrina",1.49466666666667,"0-2cm"
"2330",3228,"S6","T3","P. grandis",1.28933333333333,"0-2cm"
"2331",3229,"S18","T3","P. meandrina",26.3873333333333,">14cm"
"2332",3229,"S18","T3","P. meandrina",4.82366666666667,">2cm-5cm"
"2333",3230,"S6","T3","P. meandrina",1.63033333333333,"0-2cm"
"2334",3231,"S18","T3","P. meandrina",2.60833333333333,">2cm-5cm"
"2335",3232,"S18","T3","P. meandrina",100,">14cm"
"2336",3233,"S18","T3","P. acuta",2.668,">2cm-5cm"
"2337",3234,"S18","T3","P. meandrina",2.62866666666667,">2cm-5cm"
"2338",3235,"S18","T3","P. meandrina",1.64633333333333,"0-2cm"
"2339",3236,"S9","T3","P. grandis",2.08166666666667,">2cm-5cm"
"2340",3237,"S9","T3","P. meandrina",1.61733333333333,"0-2cm"
"2341",3238,"S18","T3","P. grandis",18.3823333333333,">14cm"
"2342",3239,"S18","T3","P. acuta",1.058,"0-2cm"
"2343",3240,"S18","T3","P. effusa",2.417,">2cm-5cm"
"2344",3241,"S9","T3","P. meandrina",1.50633333333333,"0-2cm"
"2345",3242,"S9","T3","P. meandrina",1.63333333333333,"0-2cm"
"2346",3243,"S9","T3","P. meandrina",1.656,"0-2cm"
"2347",3246,"S9","T3","P. meandrina",1.73566666666667,"0-2cm"
"2348",3247,"S9","T3","P. meandrina",1.253,"0-2cm"
"2349",3248,"S9","T3","P. meandrina",0.597,"0-2cm"
"2350",3250,"S9","T3","P. meandrina",2.48333333333333,">2cm-5cm"
"2351",3251,"S9","T3","P. tuahiniensis",1.58166666666667,"0-2cm"
"2352",3252,"S9","T3","P. grandis",1.41533333333333,"0-2cm"
"2353",3253,"S18","T3","P. acuta",3.13766666666667,">2cm-5cm"
"2354",3254,"S18","T3","P. meandrina",24.127,">14cm"
"2355",3255,"S18","T3","P. meandrina",10.588,">5cm-14cm"
"2356",3256,"S18","T3","P. meandrina",10.4773333333333,">5cm-14cm"
"2357",3257,"S18","T3","P. tuahiniensis",1.77466666666667,"0-2cm"
"2358",3258,"S18","T3","P. meandrina",1.44033333333333,"0-2cm"
"2359",3259,"S18","T3","P. effusa",2.83366666666667,">2cm-5cm"
"2360",3260,"S18","T3","P. tuahiniensis",100,">14cm"
"2361",3261,"S18","T3","P. acuta",1.08033333333333,"0-2cm"
