year,site,habitat,depth,quad,patch,coral,macroalgae,sand,millepora,ctb,sub_squares,note
2009,LTER_5,Backreef,2,NA6,4,4,0,12,0,84,25,na
2009,LTER_5,Backreef,2,NA6,5,20,0,0,0,80,25,na
2009,LTER_5,Backreef,2,NA7,1,48,0,24,0,28,25,na
2009,LTER_5,Backreef,2,NA7,2,32,0,56,0,12,25,na
2009,LTER_5,Backreef,2,NA7,3,16,0,80,0,4,25,na
2009,LTER_5,Backreef,2,NA7,4,88,0,0,0,12,25,na
2009,LTER_5,Backreef,2,NA8,1,32,0,36,0,32,25,na
2009,LTER_5,Backreef,2,NA8,2,20,0,48,0,32,25,na
2009,LTER_5,Backreef,2,NA8,3,16,0,52,0,32,25,na
2009,LTER_5,Backreef,2,NA8,4,24,0,0,0,76,25,na
2009,LTER_5,Backreef,2,NA8,5,0,0,96,0,4,25,na
2009,LTER_5,Backreef,2,NA9,1,0,0,32,0,68,25,na
2009,LTER_5,Backreef,2,NA9,2,0,0,100,0,0,25,na
2009,LTER_5,Backreef,2,NA9,3,44,0,44,0,12,25,na
2009,LTER_5,Backreef,2,NA9,4,4,0,32,0,64,25,na
2009,LTER_5,Backreef,2,NA9,5,0,4,0,0,96,25,na
2009,LTER_6,Backreef,2,NA1,1,36,0,8,0,56,25,na
2009,LTER_6,Backreef,2,NA1,2,60,0,20,0,20,25,na
2009,LTER_6,Backreef,2,NA1,3,80,0,0,0,20,25,na
2009,LTER_6,Backreef,2,NA1,4,20,0,12,0,68,25,na
2009,LTER_6,Backreef,2,NA1,5,12,0,40,0,48,25,na
2009,LTER_6,Backreef,2,NA10,1,60,0,0,0,40,25,na
2009,LTER_6,Backreef,2,NA10,2,4,0,8,0,88,25,na
2009,LTER_6,Backreef,2,NA10,3,24,0,76,0,0,25,na
2009,LTER_6,Backreef,2,NA10,4,16,0,52,0,32,25,na
2009,LTER_6,Backreef,2,NA10,5,4,0,0,12,84,25,na
2009,LTER_6,Backreef,2,NA11,1,16,0,4,0,80,25,na
2009,LTER_6,Backreef,2,NA11,2,36,0,24,0,40,25,na
2009,LTER_6,Backreef,2,NA11,3,24,0,0,0,76,25,na
2009,LTER_6,Backreef,2,NA11,4,44,0,44,0,12,25,na
2009,LTER_6,Backreef,2,NA11,5,24,0,40,0,36,25,na
2009,LTER_6,Backreef,2,NA12,1,16,0,0,0,84,25,na
2009,LTER_6,Backreef,2,NA12,2,40,0,8,0,52,25,na
2009,LTER_6,Backreef,2,NA12,3,32,0,12,0,56,25,na
2009,LTER_6,Backreef,2,NA12,4,48,0,0,0,52,25,na
2009,LTER_6,Backreef,2,NA12,5,96,0,0,0,4,25,na
2009,LTER_6,Backreef,2,NA13,1,36,0,12,0,52,25,na
2009,LTER_6,Backreef,2,NA13,2,44,0,0,0,56,25,na
2009,LTER_6,Backreef,2,NA13,3,0,0,80,0,20,25,na
2009,LTER_6,Backreef,2,NA13,4,24,0,4,24,48,25,na
2009,LTER_6,Backreef,2,NA13,5,64,0,0,0,36,25,na
2009,LTER_6,Backreef,2,NA14,1,40,0,12,0,48,25,na
2009,LTER_6,Backreef,2,NA14,2,52,0,0,0,48,25,na
2009,LTER_6,Backreef,2,NA14,3,0,0,84,0,16,25,na
2009,LTER_6,Backreef,2,NA14,4,20,0,24,0,56,25,na
2009,LTER_6,Backreef,2,NA14,5,44,0,0,0,56,25,na
2009,LTER_6,Backreef,2,NA15,1,24,0,32,0,44,25,na
2009,LTER_6,Backreef,2,NA15,2,40,0,16,0,44,25,na
2009,LTER_6,Backreef,2,NA15,3,0,0,92,0,8,25,na
2009,LTER_6,Backreef,2,NA15,4,36,0,16,0,48,25,na
2009,LTER_6,Backreef,2,NA15,5,4,0,0,0,96,25,na
2009,LTER_6,Backreef,2,NA16,1,20,0,8,0,72,25,na
2009,LTER_6,Backreef,2,NA16,2,48,0,20,0,32,25,na
2009,LTER_6,Backreef,2,NA16,3,40,0,0,0,60,25,na
2009,LTER_6,Backreef,2,NA16,4,36,0,0,0,64,25,na
2009,LTER_6,Backreef,2,NA16,5,16,0,0,0,84,25,na
2009,LTER_6,Backreef,2,NA17,1,44,0,0,0,56,25,na
2009,LTER_6,Backreef,2,NA17,2,32,0,16,0,52,25,na
2009,LTER_6,Backreef,2,NA17,3,28,0,0,0,72,25,na
2009,LTER_6,Backreef,2,NA17,4,60,0,0,0,40,20,some sub squares omitted
2009,LTER_6,Backreef,2,NA17,5,24,0,0,0,76,25,na
2009,LTER_6,Backreef,2,NA18,1,24,0,24,0,52,25,na
2009,LTER_6,Backreef,2,NA18,2,4,0,12,0,84,25,na
2009,LTER_6,Backreef,2,NA18,3,24,0,0,0,76,25,na
2009,LTER_6,Backreef,2,NA18,4,48,0,0,0,52,25,na
2009,LTER_6,Backreef,2,NA18,5,12,0,0,0,88,25,na
2009,LTER_6,Backreef,2,NA19,1,72,0,12,0,16,25,na
2009,LTER_6,Backreef,2,NA19,2,24,0,12,0,64,25,na
2009,LTER_6,Backreef,2,NA19,3,20,0,8,0,72,25,na
2009,LTER_6,Backreef,2,NA19,4,20,0,20,0,60,25,na
2009,LTER_6,Backreef,2,NA19,5,20,0,0,0,80,25,na
2009,LTER_6,Backreef,2,NA2,1,24,0,60,0,16,25,na
2009,LTER_6,Backreef,2,NA2,2,24,0,0,0,76,25,na
2009,LTER_6,Backreef,2,NA2,3,8,0,4,0,88,25,na
2009,LTER_6,Backreef,2,NA2,4,32,0,12,0,56,25,na
2009,LTER_6,Backreef,2,NA2,5,16,0,12,0,72,25,na
2009,LTER_6,Backreef,2,NA20,1,48,0,8,0,44,25,na
2009,LTER_6,Backreef,2,NA20,2,24,0,0,0,76,21,some sub squares omitted
2009,LTER_6,Backreef,2,NA20,3,4,0,56,0,40,25,na
2009,LTER_6,Backreef,2,NA20,4,32,0,28,0,40,25,na
2009,LTER_6,Backreef,2,NA20,5,0,0,60,0,40,25,na
2009,LTER_6,Backreef,2,NA3,1,4,0,48,0,48,25,na
2009,LTER_6,Backreef,2,NA3,2,8,0,0,0,92,25,na
2009,LTER_6,Backreef,2,NA3,3,20,0,0,0,80,25,na
2009,LTER_6,Backreef,2,NA3,4,20,0,0,0,80,25,na
2009,LTER_6,Backreef,2,NA3,5,64,0,0,0,36,25,na
2009,LTER_6,Backreef,2,NA4,1,16,0,24,0,60,25,na
2009,LTER_6,Backreef,2,NA4,2,33,0,0,0,67,15,some sub squares omitted
2009,LTER_6,Backreef,2,NA4,3,44,0,0,0,56,25,na
2009,LTER_6,Backreef,2,NA4,4,44,0,8,0,48,25,na
2009,LTER_6,Backreef,2,NA4,5,28,0,0,0,72,25,na
2009,LTER_6,Backreef,2,NA5,1,12,0,68,0,20,25,na
2009,LTER_6,Backreef,2,NA5,2,4,0,0,0,96,25,na
2009,LTER_6,Backreef,2,NA5,3,28,4,4,0,64,25,na
2009,LTER_6,Backreef,2,NA5,4,36,0,0,0,64,25,na
2009,LTER_6,Backreef,2,NA5,5,0,0,24,0,76,25,na
2009,LTER_6,Backreef,2,NA6,1,48,0,4,0,48,25,na
2009,LTER_6,Backreef,2,NA6,2,4,0,44,0,52,25,na
2009,LTER_6,Backreef,2,NA6,3,4,0,4,0,92,25,na
2009,LTER_6,Backreef,2,NA6,4,16,0,16,0,68,25,na
2009,LTER_6,Backreef,2,NA6,5,24,0,12,0,64,25,na
2009,LTER_6,Backreef,2,NA7,1,96,0,0,0,4,25,na
2009,LTER_6,Backreef,2,NA7,2,4,0,24,0,72,25,na
2009,LTER_6,Backreef,2,NA7,3,20,0,0,0,80,25,na
2009,LTER_6,Backreef,2,NA7,4,20,8,60,0,12,25,na
2009,LTER_6,Backreef,2,NA7,5,8,0,20,0,72,25,na
2009,LTER_6,Backreef,2,NA8,1,52,0,24,0,24,25,na
2009,LTER_6,Backreef,2,NA8,2,4,0,8,0,88,25,na
2009,LTER_6,Backreef,2,NA8,3,20,0,0,0,80,25,na
2009,LTER_6,Backreef,2,NA8,4,24,0,28,0,48,25,na
2009,LTER_6,Backreef,2,NA8,5,0,0,0,0,100,25,na
2009,LTER_6,Backreef,2,NA9,1,68,0,0,0,32,25,na
2009,LTER_6,Backreef,2,NA9,2,12,0,8,0,80,25,na
2009,LTER_6,Backreef,2,NA9,3,4,0,96,0,0,25,na
2009,LTER_6,Backreef,2,NA9,4,36,0,20,0,44,25,na
2009,LTER_6,Backreef,2,NA9,5,8,0,0,12,80,25,na
2010,LTER_1,Backreef,2,NA1,1,32,0,44,0,24,25,na
2010,LTER_1,Backreef,2,NA1,2,20,0,4,0,76,25,na
2010,LTER_1,Backreef,2,NA1,3,32,0,0,0,68,25,na
2010,LTER_1,Backreef,2,NA1,4,0,0,84,0,16,25,na
2010,LTER_1,Backreef,2,NA1,5,0,0,4,0,96,25,na
2010,LTER_1,Backreef,2,NA10,1,0,0,56,0,44,25,na
2010,LTER_1,Backreef,2,NA10,2,12,0,0,0,88,25,na
2010,LTER_1,Backreef,2,NA10,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA10,4,20,0,0,0,80,25,na
2010,LTER_1,Backreef,2,NA10,5,96,0,0,0,4,25,na
2010,LTER_1,Backreef,2,NA11,1,0,0,24,0,76,25,na
2010,LTER_1,Backreef,2,NA11,2,4,0,8,0,88,25,na
2010,LTER_1,Backreef,2,NA11,3,20,0,0,0,80,25,na
2010,LTER_1,Backreef,2,NA11,4,0,0,100,0,0,25,na
2010,LTER_1,Backreef,2,NA11,5,28,0,36,0,36,25,na
2010,LTER_1,Backreef,2,NA12,1,4,0,0,0,96,25,na
2010,LTER_1,Backreef,2,NA12,2,32,0,44,0,24,25,na
2010,LTER_1,Backreef,2,NA12,3,28,0,0,0,72,25,na
2010,LTER_1,Backreef,2,NA12,4,16,0,72,0,12,25,na
2010,LTER_1,Backreef,2,NA12,5,0,0,84,0,16,25,na
2010,LTER_1,Backreef,2,NA13,1,16,0,0,0,84,25,na
2010,LTER_1,Backreef,2,NA13,2,16,0,4,0,80,25,na
2010,LTER_1,Backreef,2,NA13,3,56,0,0,0,44,25,na
2010,LTER_1,Backreef,2,NA13,4,52,0,8,0,40,25,na
2010,LTER_1,Backreef,2,NA13,5,0,0,64,0,36,25,na
2010,LTER_1,Backreef,2,NA14,1,28,0,0,0,72,25,na
2010,LTER_1,Backreef,2,NA14,2,24,0,4,0,72,25,na
2010,LTER_1,Backreef,2,NA14,3,64,0,0,0,36,25,na
2010,LTER_1,Backreef,2,NA14,4,92,0,0,0,8,25,na
2010,LTER_1,Backreef,2,NA14,5,8,0,88,0,4,25,na
2010,LTER_1,Backreef,2,NA15,1,4,0,0,0,96,25,na
2010,LTER_1,Backreef,2,NA15,2,24,0,20,0,56,25,na
2010,LTER_1,Backreef,2,NA15,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA15,4,12,0,0,0,88,25,na
2010,LTER_1,Backreef,2,NA15,5,28,0,4,0,68,25,na
2010,LTER_1,Backreef,2,NA16,1,44,0,4,0,52,25,na
2010,LTER_1,Backreef,2,NA16,2,16,0,0,0,84,25,na
2010,LTER_1,Backreef,2,NA16,3,12,0,0,0,88,25,na
2010,LTER_1,Backreef,2,NA16,4,48,0,8,0,44,25,na
2010,LTER_1,Backreef,2,NA16,5,12,0,12,0,76,25,na
2010,LTER_1,Backreef,2,NA17,1,16,0,16,0,68,25,na
2010,LTER_1,Backreef,2,NA17,2,36,0,24,0,40,25,na
2010,LTER_1,Backreef,2,NA17,3,8,0,0,0,92,25,na
2010,LTER_1,Backreef,2,NA17,4,20,0,48,0,32,25,na
2010,LTER_1,Backreef,2,NA17,5,0,0,16,0,84,25,na
2010,LTER_1,Backreef,2,NA18,1,12,0,8,0,80,25,na
2010,LTER_1,Backreef,2,NA18,2,44,0,0,0,56,25,na
2010,LTER_1,Backreef,2,NA18,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA18,4,64,0,0,0,36,25,na
2010,LTER_1,Backreef,2,NA18,5,12,0,32,0,56,25,na
2010,LTER_1,Backreef,2,NA19,1,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA19,2,92,0,4,0,4,25,na
2010,LTER_1,Backreef,2,NA19,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA19,4,12,0,80,0,8,25,na
2010,LTER_1,Backreef,2,NA19,5,0,0,64,0,36,25,na
2010,LTER_1,Backreef,2,NA2,1,0,0,24,0,76,25,na
2010,LTER_1,Backreef,2,NA2,2,0,0,60,0,40,25,na
2010,LTER_1,Backreef,2,NA2,3,32,0,0,0,68,25,na
2010,LTER_1,Backreef,2,NA2,4,0,0,60,0,40,25,na
2010,LTER_1,Backreef,2,NA2,5,76,0,0,0,24,25,na
2010,LTER_1,Backreef,2,NA20,1,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA20,2,52,0,40,0,8,25,na
2010,LTER_1,Backreef,2,NA20,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA20,4,72,0,0,0,28,25,na
2010,LTER_1,Backreef,2,NA20,5,8,0,0,0,92,25,na
2010,LTER_1,Backreef,2,NA3,1,32,0,32,0,36,25,na
2010,LTER_1,Backreef,2,NA3,2,28,12,0,0,60,25,na
2010,LTER_1,Backreef,2,NA3,3,16,0,0,0,84,25,na
2010,LTER_1,Backreef,2,NA3,4,0,0,56,0,44,25,na
2010,LTER_1,Backreef,2,NA3,5,32,0,8,0,60,25,na
2010,LTER_1,Backreef,2,NA4,1,24,0,36,0,40,25,na
2010,LTER_1,Backreef,2,NA4,2,4,4,0,0,92,25,na
2010,LTER_1,Backreef,2,NA4,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA4,4,4,0,36,0,60,25,na
2010,LTER_1,Backreef,2,NA4,5,0,0,84,0,16,25,na
2010,LTER_1,Backreef,2,NA5,1,4,0,16,0,80,25,na
2010,LTER_1,Backreef,2,NA5,2,20,0,8,0,72,25,na
2010,LTER_1,Backreef,2,NA5,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA5,4,8,0,60,0,32,25,na
2010,LTER_1,Backreef,2,NA5,5,32,0,20,0,48,25,na
2010,LTER_1,Backreef,2,NA6,1,16,0,4,0,80,25,na
2010,LTER_1,Backreef,2,NA6,2,36,0,0,0,64,25,na
2010,LTER_1,Backreef,2,NA6,3,36,0,0,0,64,25,na
2010,LTER_1,Backreef,2,NA6,4,8,0,0,0,92,25,na
2010,LTER_1,Backreef,2,NA6,5,16,0,32,0,52,25,na
2010,LTER_1,Backreef,2,NA7,1,76,0,0,0,24,25,na
2010,LTER_1,Backreef,2,NA7,2,33,0,0,0,67,18,some sub squares omitted
2010,LTER_1,Backreef,2,NA7,3,8,0,0,0,92,25,na
2010,LTER_1,Backreef,2,NA7,4,64,0,24,0,12,25,na
2010,LTER_1,Backreef,2,NA7,5,80,0,20,0,0,25,na
2010,LTER_1,Backreef,2,NA8,1,24,0,0,0,76,25,na
2010,LTER_1,Backreef,2,NA8,2,10,0,0,0,90,20,some sub squares omitted
2010,LTER_1,Backreef,2,NA8,3,16,0,0,0,84,25,na
2010,LTER_1,Backreef,2,NA8,4,64,0,4,0,32,25,na
2010,LTER_1,Backreef,2,NA8,5,88,0,0,0,12,25,na
2010,LTER_1,Backreef,2,NA9,1,36,0,16,0,48,25,na
2010,LTER_1,Backreef,2,NA9,2,4,0,12,0,84,25,na
2010,LTER_1,Backreef,2,NA9,3,0,0,0,0,100,25,na
2010,LTER_1,Backreef,2,NA9,4,28,0,0,0,72,25,na
2010,LTER_1,Backreef,2,NA9,5,32,0,44,0,24,25,na
2010,LTER_2,Backreef,2,NA1,1,8,0,32,0,60,25,na
2010,LTER_2,Backreef,2,NA1,2,4,0,12,0,84,25,na
2010,LTER_2,Backreef,2,NA1,3,0,12,0,0,88,25,na
2010,LTER_2,Backreef,2,NA1,4,68,0,12,0,20,25,na
2010,LTER_2,Backreef,2,NA1,5,52,12,16,0,20,25,na
2010,LTER_2,Backreef,2,NA10,1,68,0,32,0,0,25,na
2010,LTER_2,Backreef,2,NA10,2,8,28,0,0,64,25,na
2010,LTER_2,Backreef,2,NA10,3,40,44,4,0,12,25,na
2010,LTER_2,Backreef,2,NA10,4,52,12,16,0,20,25,na
2010,LTER_2,Backreef,2,NA10,5,20,0,0,0,80,25,na
2010,LTER_2,Backreef,2,NA11,1,4,4,24,0,68,25,na
2010,LTER_2,Backreef,2,NA11,2,4,0,8,0,88,25,na
2010,LTER_2,Backreef,2,NA11,3,0,16,4,0,80,25,na
2010,LTER_2,Backreef,2,NA11,4,32,0,52,0,16,25,na
2010,LTER_2,Backreef,2,NA11,5,4,0,0,0,96,25,na
2010,LTER_2,Backreef,2,NA12,1,24,0,16,0,60,25,na
2010,LTER_2,Backreef,2,NA12,2,28,0,72,0,0,25,na
2010,LTER_2,Backreef,2,NA12,3,4,8,8,0,80,25,na
2010,LTER_2,Backreef,2,NA12,4,0,0,100,0,0,25,na
2010,LTER_2,Backreef,2,NA12,5,84,0,0,0,16,25,na
2010,LTER_2,Backreef,2,NA13,1,12,0,56,0,32,25,na
2010,LTER_2,Backreef,2,NA13,2,0,0,100,0,0,25,na
2010,LTER_2,Backreef,2,NA13,3,0,60,16,0,24,25,na
2010,LTER_2,Backreef,2,NA13,4,40,0,0,0,60,25,na
2010,LTER_2,Backreef,2,NA13,5,32,4,0,0,64,25,na
2010,LTER_2,Backreef,2,NA14,1,36,16,32,0,16,25,na
2010,LTER_2,Backreef,2,NA14,2,80,12,0,0,8,25,na
2010,LTER_2,Backreef,2,NA14,3,0,76,20,0,4,25,na
2010,LTER_2,Backreef,2,NA14,4,0,0,100,0,0,25,na
2010,LTER_2,Backreef,2,NA14,5,20,32,0,0,48,25,na
2010,LTER_2,Backreef,2,NA15,1,0,0,76,0,24,25,na
2010,LTER_2,Backreef,2,NA15,2,8,0,92,0,0,25,na
2010,LTER_2,Backreef,2,NA15,3,8,36,0,0,56,25,na
2010,LTER_2,Backreef,2,NA15,4,0,0,100,0,0,25,na
2010,LTER_2,Backreef,2,NA15,5,8,4,0,0,88,25,na
2010,LTER_2,Backreef,2,NA16,1,52,4,4,0,40,25,na
2010,LTER_2,Backreef,2,NA16,2,12,0,0,0,88,25,na
2010,LTER_2,Backreef,2,NA16,3,16,4,4,0,76,25,na
2010,LTER_2,Backreef,2,NA16,4,44,0,0,0,56,25,na
2010,LTER_2,Backreef,2,NA16,5,100,0,0,0,0,25,na
2010,LTER_2,Backreef,2,NA17,1,0,36,4,0,60,25,na
2010,LTER_2,Backreef,2,NA17,2,0,4,0,0,96,25,na
2010,LTER_2,Backreef,2,NA17,3,0,20,8,0,72,25,na
2010,LTER_2,Backreef,2,NA17,4,40,0,16,0,44,25,na
2010,LTER_2,Backreef,2,NA17,5,0,0,0,0,100,25,na
2010,LTER_2,Backreef,2,NA18,1,48,0,36,0,16,25,na
2010,LTER_2,Backreef,2,NA18,2,12,4,0,0,84,25,na
2010,LTER_2,Backreef,2,NA18,3,4,20,28,0,48,25,na
2010,LTER_2,Backreef,2,NA18,4,16,0,24,0,60,25,na
2010,LTER_2,Backreef,2,NA18,5,0,0,0,0,100,25,na
2010,LTER_2,Backreef,2,NA19,1,0,0,16,0,84,25,na
2010,LTER_2,Backreef,2,NA19,2,8,0,0,0,92,25,na
2010,LTER_2,Backreef,2,NA19,3,0,0,88,0,12,25,na
2010,LTER_2,Backreef,2,NA19,4,28,4,0,0,68,25,na
2010,LTER_2,Backreef,2,NA19,5,56,0,8,0,36,25,na
2010,LTER_2,Backreef,2,NA2,1,4,0,20,0,76,25,na
2010,LTER_2,Backreef,2,NA2,2,0,24,24,0,52,25,na
2010,LTER_2,Backreef,2,NA2,3,0,20,0,0,80,25,na
2010,LTER_2,Backreef,2,NA2,4,8,0,84,0,8,25,na
2010,LTER_2,Backreef,2,NA2,5,92,8,0,0,0,25,na
2010,LTER_2,Backreef,2,NA20,1,32,24,0,0,44,25,na
2010,LTER_2,Backreef,2,NA20,2,32,4,32,0,32,25,na
2010,LTER_2,Backreef,2,NA20,3,0,8,32,0,60,25,na
2010,LTER_2,Backreef,2,NA20,4,68,0,0,0,32,25,na
2010,LTER_2,Backreef,2,NA20,5,4,0,0,0,96,25,na
2010,LTER_2,Backreef,2,NA3,1,12,16,28,0,44,25,na
2010,LTER_2,Backreef,2,NA3,2,0,36,0,0,64,25,na
2010,LTER_2,Backreef,2,NA3,3,52,24,4,0,20,25,na
2010,LTER_2,Backreef,2,NA3,4,24,0,0,0,76,25,na
2010,LTER_2,Backreef,2,NA3,5,4,0,28,0,68,25,na
2010,LTER_2,Backreef,2,NA4,1,0,16,12,0,72,25,na
2010,LTER_2,Backreef,2,NA4,2,16,4,0,0,80,25,na
2010,LTER_2,Backreef,2,NA4,3,12,0,44,0,44,25,na
2010,LTER_2,Backreef,2,NA4,4,24,0,8,0,68,25,na
2010,LTER_2,Backreef,2,NA4,5,32,8,0,0,60,25,na
2010,LTER_2,Backreef,2,NA5,1,0,12,4,0,84,25,na
2010,LTER_2,Backreef,2,NA5,2,12,4,16,0,68,25,na
2010,LTER_2,Backreef,2,NA5,3,0,0,72,0,28,25,na
2010,LTER_2,Backreef,2,NA5,4,0,0,0,0,100,25,na
2010,LTER_2,Backreef,2,NA5,5,4,0,0,0,96,25,na
2010,LTER_2,Backreef,2,NA6,1,0,0,44,0,56,25,na
2010,LTER_2,Backreef,2,NA6,2,52,0,0,0,48,25,na
2010,LTER_2,Backreef,2,NA6,3,4,32,4,0,60,25,na
2010,LTER_2,Backreef,2,NA6,4,48,0,16,0,36,25,na
2010,LTER_2,Backreef,2,NA6,5,4,0,0,0,96,25,na
2010,LTER_2,Backreef,2,NA7,1,8,0,92,0,0,25,na
2010,LTER_2,Backreef,2,NA7,2,24,16,4,0,56,25,na
2010,LTER_2,Backreef,2,NA7,3,0,88,0,0,12,25,na
2010,LTER_2,Backreef,2,NA7,4,0,24,52,0,24,25,na
2010,LTER_2,Backreef,2,NA7,5,12,0,0,0,88,25,na
2010,LTER_2,Backreef,2,NA8,1,8,0,72,0,20,25,na
2010,LTER_2,Backreef,2,NA8,2,60,28,0,0,12,25,na
2010,LTER_2,Backreef,2,NA8,3,0,16,0,0,84,25,na
2010,LTER_2,Backreef,2,NA8,4,0,0,0,0,100,25,na
2010,LTER_2,Backreef,2,NA8,5,52,0,4,0,44,25,na
2010,LTER_2,Backreef,2,NA9,1,4,0,84,0,12,25,na
2010,LTER_2,Backreef,2,NA9,2,0,20,28,0,52,25,na
2010,LTER_2,Backreef,2,NA9,3,8,16,8,0,68,25,na
2010,LTER_2,Backreef,2,NA9,4,84,16,0,0,0,25,na
2010,LTER_2,Backreef,2,NA9,5,56,0,28,0,16,25,na
2010,LTER_3,Backreef,2,NA1,1,16,0,8,0,76,25,na
2010,LTER_3,Backreef,2,NA1,2,28,4,0,0,68,25,na
2010,LTER_3,Backreef,2,NA1,3,64,0,24,0,12,25,na
2010,LTER_3,Backreef,2,NA1,4,80,20,0,0,0,25,na
2010,LTER_3,Backreef,2,NA1,5,48,0,12,0,40,25,na
2010,LTER_3,Backreef,2,NA10,1,24,0,52,0,24,25,na
2010,LTER_3,Backreef,2,NA10,2,64,0,8,0,28,25,na
2010,LTER_3,Backreef,2,NA10,3,24,0,76,0,0,25,na
2010,LTER_3,Backreef,2,NA10,4,44,8,4,0,44,25,na
2010,LTER_3,Backreef,2,NA10,5,0,0,79,0,21,24,some sub squares omitted
2010,LTER_3,Backreef,2,NA11,1,0,0,100,0,0,25,na
2010,LTER_3,Backreef,2,NA11,2,72,4,0,0,24,25,na
2010,LTER_3,Backreef,2,NA11,3,76,0,12,0,12,25,na
2010,LTER_3,Backreef,2,NA11,4,28,4,16,0,52,25,na
2010,LTER_3,Backreef,2,NA11,5,22,0,17,0,61,23,some sub squares omitted
2010,LTER_3,Backreef,2,NA12,1,8,0,68,0,24,25,na
2010,LTER_3,Backreef,2,NA12,2,64,0,28,0,8,25,na
2010,LTER_3,Backreef,2,NA12,3,68,32,0,0,0,25,na
2010,LTER_3,Backreef,2,NA12,4,20,0,52,0,28,25,na
2010,LTER_3,Backreef,2,NA12,5,56,0,0,0,44,25,na
2010,LTER_3,Backreef,2,NA13,1,92,0,4,0,4,25,na
2010,LTER_3,Backreef,2,NA13,2,4,0,92,0,4,25,na
2010,LTER_3,Backreef,2,NA13,3,88,8,0,0,4,25,na
2010,LTER_3,Backreef,2,NA13,4,28,4,64,0,4,25,na
2010,LTER_3,Backreef,2,NA13,5,80,0,16,0,4,25,na
2010,LTER_3,Backreef,2,NA14,1,0,0,80,0,20,25,na
2010,LTER_3,Backreef,2,NA14,2,32,0,0,0,68,25,na
2010,LTER_3,Backreef,2,NA14,3,80,0,4,0,16,25,na
2010,LTER_3,Backreef,2,NA14,4,0,0,92,0,8,25,na
2010,LTER_3,Backreef,2,NA14,5,60,0,40,0,0,25,na
2010,LTER_3,Backreef,2,NA15,1,0,0,100,0,0,25,na
2010,LTER_3,Backreef,2,NA15,2,84,0,12,0,4,25,na
2010,LTER_3,Backreef,2,NA15,3,40,0,44,0,16,25,na
2010,LTER_3,Backreef,2,NA15,4,12,0,84,0,4,25,na
2010,LTER_3,Backreef,2,NA15,5,28,0,8,0,64,25,na
2010,LTER_3,Backreef,2,NA16,1,52,0,48,0,0,25,na
2010,LTER_3,Backreef,2,NA16,2,60,0,16,0,24,25,na
2010,LTER_3,Backreef,2,NA16,3,16,0,60,0,24,25,na
2010,LTER_3,Backreef,2,NA16,4,52,12,0,0,36,25,na
2010,LTER_3,Backreef,2,NA16,5,52,0,44,0,4,25,na
2010,LTER_3,Backreef,2,NA17,1,48,0,48,0,4,25,na
2010,LTER_3,Backreef,2,NA17,2,0,0,100,0,0,25,na
2010,LTER_3,Backreef,2,NA17,3,100,0,0,0,0,25,na
2010,LTER_3,Backreef,2,NA17,4,20,0,8,0,72,25,na
2010,LTER_3,Backreef,2,NA17,5,32,0,48,0,20,25,na
2010,LTER_3,Backreef,2,NA18,1,100,0,0,0,0,25,na
2010,LTER_3,Backreef,2,NA18,2,16,0,80,0,4,25,na
2010,LTER_3,Backreef,2,NA18,3,52,0,0,0,48,25,na
2010,LTER_3,Backreef,2,NA18,4,48,0,12,0,40,25,na
2010,LTER_3,Backreef,2,NA18,5,32,0,40,0,28,25,na
2010,LTER_3,Backreef,2,NA19,1,100,0,0,0,0,25,na
2010,LTER_3,Backreef,2,NA19,2,28,0,64,0,8,25,na
2010,LTER_3,Backreef,2,NA19,3,42,0,0,0,58,24,some sub squares omitted
2010,LTER_3,Backreef,2,NA19,4,20,4,0,0,76,25,na
2010,LTER_3,Backreef,2,NA19,5,40,0,56,0,4,25,na
2010,LTER_3,Backreef,2,NA2,1,24,0,48,0,28,25,na
2010,LTER_3,Backreef,2,NA2,2,44,0,4,0,52,25,na
2010,LTER_3,Backreef,2,NA2,3,28,0,60,0,12,25,na
2010,LTER_3,Backreef,2,NA2,4,88,0,8,0,4,25,na
2010,LTER_3,Backreef,2,NA2,5,8,8,28,0,56,25,na
2010,LTER_3,Backreef,2,NA20,1,0,0,92,0,8,25,na
2010,LTER_3,Backreef,2,NA20,2,48,0,40,0,12,25,na
2010,LTER_3,Backreef,2,NA20,3,60,0,20,0,20,25,na
2010,LTER_3,Backreef,2,NA20,4,0,0,100,0,0,25,na
2010,LTER_3,Backreef,2,NA20,5,80,0,16,0,4,25,na
2010,LTER_3,Backreef,2,NA3,1,44,0,24,0,32,25,na
2010,LTER_3,Backreef,2,NA3,2,92,8,0,0,0,25,na
2010,LTER_3,Backreef,2,NA3,3,68,0,20,0,12,25,na
2010,LTER_3,Backreef,2,NA3,4,20,0,0,0,80,25,na
2010,LTER_3,Backreef,2,NA3,5,12,0,4,0,84,25,na
